id,book,book_slug,title,source_ids,source_file,source_lines,char_count,story_text
LADZ012,李敖颠倒众生,li_ao_diandao_zhongsheng,张学良听戏时放何东鸽子,017#P5,017.20000602少帅老矣！.txt,9-9,294,他爸爸到了北方，1931年9月18号晚上，张学良请何东爵士在北京戏院里面听戏。听戏时候就有人过来要跟张学良耳语，张学良就摇手摇头，就是说他离不开。最后有人过来跟张学良讲话，张学良就向旁边的主客何东爵士说，我要离开一下。离开了以后，就没有再回来。主人放了客人鸽子，主客是何东爵士在看戏，主人张学良走了以后，到戏演完了，主人都没有回来，放了何东爵士鸽子。何东爵士大为不愉快，觉得变成羞辱了。第二天才知道，原来头一天晚上发生了九一八事变。中国东北沈阳的北大营被日本人占领了，那么一个紧急状况之下，张学良只有跑掉赶紧去处理，来不及回来招待客人。所以后来何世礼跟我讲，他的父亲当然也会谅解这个情况。
LADZ013,李敖颠倒众生,li_ao_diandao_zhongsheng,吕后回信化解匈奴调情,024#P7-9,024.20000613《吕太后本纪》.txt,13-17,1117,"匈奴的领袖就听说刘邦死掉了，就写了一封调情的信给汉朝的吕后，说什么呢？说你丈夫死掉了，我太太死掉了，愿以所有易其所无，愿意用我所有的来换你所没有的，我所有的是什么？我所有的就是男人的那个生殖器。你没有的是什么？你没有的就是男人的生殖器。我要用我所有的来换你所没有的，意思就是写了一封很调情的、很没有礼貌的、很下流的信就写过来了。写过来之后，在上朝的时候，大家把这个国书一般的信一念，满朝大惊失色。

这时候有一个将军就是樊哙，大家看过《鸿门宴》里面的一个大将军，他是什么人呢？他是吕太后的妹夫，就说请给我三十万人，我要横行匈奴，把这个中国大陆共产党全部消灭，你把部队给我，我就消灭他们，他们怎么可以这样侮辱我们？当时汉朝的丞相陈平在旁边，他是很冷静的一个行政院长，就讲了一句话，他说：樊哙应该把他杀掉，这个人讲这话把他杀掉。什么原因呢？他说想想看，当年我们的皇帝刘邦汉高祖在今天山西省的大同县，当年叫平城，在平城被匈奴包围了。包围的时候我们在干什么？我们向匈奴称臣，你是皇帝，我是你臣，还搞了美人计一大堆，才把我们放回来。当时他妈的你樊哙也在里面，你也在被包围的里面，你当时为什么不打平城的匈奴呢？现在你有办法了，当时你在干什么？当时一起来接受这个屈辱的条件。你今天在这里吹牛，说带着三十万人你去横行匈奴。你横行的了吗？你打的过人家吗？这个仗能打吗？然后这个吕太后一听知道，心里底下知道了，知道这个仗不能打的，打不过的。所以怎么样圆这个脸，人家这样羞辱你的信、调戏你的信，你怎么样解决呢？陈平他们就出主意，说你回写一封信，就说你人老了，人老色衰。那意思不好看了，长得跟吕秀莲一样了，没什么好看了。这个时候你怎么看中我呢？可见大家乱传消息，这个事情误会就过去了，我送你几匹好的马，什么车送给你做礼物，希望我们的双方重修旧好，维持好的邦交。就这样子，带着信、带着大使、带着马就过去了，解释说我已经人老珠黄了，这个信就送过去了。送过去以后，匈奴看了以后，觉得真是我们做错的，不该写那种没有礼貌的戏。你看汉朝人处理外交处理的多漂亮，果然就接受了，现场又言归于好。

就是当时的吕太后可以用他们的技巧来解决这种国家的难题。当然你可以说为什么不打呢？为什么受屈辱呢？可是他们的说法是匈奴人他们霸道，他们鸭霸，他们这个是野蛮民族，你跟他计较什么呢？他说要跟你调戏，你回话给他，你逗他玩，算了嘛！这事就过去了。所以这个问题就这样子烟消云散，就这样子摆平了。那现在由于这个《吕太后本纪》虽然是历史的一个故事，也许给我们一个很好的启发，就是知道在一个强大的敌人面前，要用什么样的智慧来解决这个问题。不要忘记当年的吕太后有这个本领解决麻烦，而不是制造麻烦。"
LADZ014,李敖颠倒众生,li_ao_diandao_zhongsheng,李夫人临死不让汉武帝看见病容,037#P7,037.20000630死别的艺术.txt,13-13,515,李夫人就是这样子，李夫人临死的时候，汉武帝来看她，李夫人用棉被蒙住自己头，不让汉武帝看到她。为什么呢？因为她病了，不像以前那么好看了，她不愿意把她最后的那张衰病侵寻的脸，一张老病的脸，不好看的脸给她的情人看到。所以她用被子把头盖起来，不肯见汉武帝。大家想想看，情人最后要分手了，生离死别了，见最后一面这是人之常情。可是我不给你看最后一面，你坐在那里，看不到我的一面，我挡住了，这就是人家的奇情，这就是很高明的一种感情的表达。所以汉武帝最后一直怀念李夫人，就是因为李夫人能够在生离死别的边缘表现的这么漂亮。李夫人最后不肯让汉武帝看她最后的一面，她深深的懂死别的艺术，就是我这个标题。汉武帝看不到以后，一直怀念李夫人，在想。想之后，有人就骗汉武帝，说你看我能够招一个魂给你看。汉武帝就在黑暗的房间里面就看一张布布幕，布幕里面就是李夫人的影子就这样走出来，这样摇摇晃晃就过去了。什么东西啊？是个皮影戏来骗汉武帝。汉武帝看到以后，果然是李夫人的影子。这汉武帝就讲了一句话：是邪，非邪！偏何姗姗其来迟。是真的还是假的？为什么来的这么慢？我们说姗姗来迟，就这个典故。所以汉武帝一直怀念这个李夫人，为什么使他怀念呢？就是我跟你生离死别做的漂亮。
LADZ015,李敖颠倒众生,li_ao_diandao_zhongsheng,唐太宗为侯君集不再上凌烟阁,037#P8,037.20000630死别的艺术.txt,15-15,406,唐太宗打天下有24个功臣帮他打天下，打了以后，唐太宗盖了一个楼大阁叫凌烟阁。凌烟阁里面找了有名的画家给这24个功臣每人画了一幅画像，等于变成一个大的画廊。在里面，就感谢帮他打天下的24个功臣，在凌烟阁里面画了。当时没有照相，就画了这个东西。可这里面有24个功臣之一叫做侯君集，侯君集后来造反了，背叛了唐太宗，被抓到了，按照法律砍头，唯一的死刑没有话说，你造反。造反之后，侯君集知道没有希望了，就最后一个要求就跟唐太宗要求，他说我希望你给我留下一个儿子，就是说给我传宗接代。唐太宗同意了，就是一个儿子保留，让他传宗接代。然后唐太宗就跟侯君集讲了一句话说：吾为公不复上凌烟阁矣！我为了你，再也不去凌烟阁了。干什么呢？就是我去以后，我会看到24张画像里面有一张是你的，我不能去，因为我会怀念你，但是我会伤心，我们是革命战友，你怎么对我叛变了，被我杀掉了，这个很难过。为了你，我不再上去看了。你想想看唐太宗做的漂不漂亮？
LADZ016,李敖颠倒众生,li_ao_diandao_zhongsheng,王旦只认得随从后脑勺,045#P10,045.20000712羊头与狗肉.txt,19-19,308,宋朝的丞相叫做王旦，他整天出去的时候有所谓仪队，大家前呼后拥。有一天他仪队前面一个人向他道别，就是告老还乡。王旦不认识他，他说我跟着你跟了二十年，你都不认识我吗？王旦说我不认识你，结果那个人很无趣，就转过头走了。走的时候他一转身，王旦认出来了，认出他的后脑袋。为什么呢？因为在整个每天出巡的时候，这个仪队在行走的时候，这个人往前走在前面，所以他不能回头看这个丞相。所以二十年间他从来没有敢回头看丞相，而丞相也从来没看过他的脸什么样子，所看到的都是他后脑袋。所以他认识他后脑袋，可是一转过脸就不认识，因为是不堪回首，他就只能回首才能认识他。所以他一转身，王旦认识出来了，就是这样子。就是说他体制很严，所以可以不认识他。
LADZ017,李敖颠倒众生,li_ao_diandao_zhongsheng,菲律宾司机宁选吃饱的马科斯,047#P14,047.20000714包容有限.txt,27-27,183,他说他到菲律宾去的时候上了计程车，计程车司机就跟他聊天，他就问计程车司机说：你们这次总统选谁呢？他说：我们还选我们所恨的马科斯。为什么还选马科斯呢？计程车司机说：马科斯虽然我们恨他，可是一二十年来他吃我们吃饱了，我们喂他喂饱了。所以他如果继续做总统，我们受的害受的最轻。如果马科斯垮了以后，一朝天子一朝臣，换来一批人以后，他们是饿鬼，重新开始吃我们，吃的我们吃不消！
LADZ018,李敖颠倒众生,li_ao_diandao_zhongsheng,厨子回家炒菜也偷菜,049#P4,049.20000718厨子、阿扁合论.txt,7-7,175,一个笑话是说，过去的厨子很穷，所以厨子他一边做菜的时候，一边胸前有一个大的围裙，围裙里面个口袋，干嘛？偷菜，一边炒菜一边把一些菜往里塞。偷菜的时候养成习惯，所以每次炒菜就偷菜。有一次回到自己家里了，炒菜也往里塞，偷菜。她太太就看到了说：你在你自己家里，怎么还偷菜呢？为什么呢？因为你不该偷菜的，因为在你自己家里边，你已没有了这个偷菜者的立场和身份了。
LADZ019,李敖颠倒众生,li_ao_diandao_zhongsheng,威尔森说美国利益就是通用利益,052#P5,052.20000721海峡两岸.txt,9-9,372,当年美国的艾森豪总统，他请国防部长威尔森做国防部长的时候，威尔森是美国大公司通用公司的董事长，他有很多股票。参议员在审查他这个任命案的时候，就要求他把股票卖掉。否则的话，美国的国防工业那么大，如果有什么利益，你要做什么国防工业跟你自己的公司有关系，那你不是利益输送吗？你把你的股票卖掉，威尔逊就卖掉了，全部卖掉，没什么了不起。然后参议员还不放过他，就问他说：你做国防部长，虽然你卖掉了通用公司股票。如果你做国防部长的时候做了一个事情，涉及了美国的利益，而这个利益又涉及了通用公司的利益，即使你不再是通用公司的股东了，请问你怎么处理？当这两个利益冲突的时候，你怎么处理？威尔森讲的话真的好。他说：凡是有利于美国的，就有利于通用公司，反过来说也一样。就是说凡是有利于通用公司的，就有利于美国。意思就是说美国的利益跟通用公司的利益息息相关，是一致的。
LADZ020,李敖颠倒众生,li_ao_diandao_zhongsheng,丘吉尔裸身说对美国毫无保留,057#P6,057.20000728一点、三点与自由.txt,11-11,158,就好像二次世界大战的时候，英国的首相丘吉尔到美国白宫做客。有一天美国的总统罗斯福去拜访他，一进门就看到英国的首相全身光着从浴室跑出来。结果这个英国首相很有趣，他看到了美国总统以后，他并没有闪躲，没有遮掩，他只讲了一句话，他说我们大英帝国的首相在你们美国总统面前什么保留都没有，就表示对你们很坦白的，还讲了这么一句话。
LADZ021,李敖颠倒众生,li_ao_diandao_zhongsheng,胡金铨问小图怎么不算黄色,057#P9,057.20000728一点、三点与自由.txt,17-17,148,过去我记得已经死掉的一个名导演叫胡金铨，他跟我讲了一段话，他有一次他们在新闻局发生争执，他们说你这个镜头不可以，这个镜头要查禁，因为这个镜头黄色。那胡金铨就拿出一本书来，就跟新闻局的人说，别人那个怎么不黄色？这新闻局讲了一句话，说那个图片比较小。胡金铨说：这可是你说的，要不要列入记录？他们不敢。
