id,book,book_slug,title,source_ids,source_file,source_lines,char_count,story_text
LAYM021,李敖语妙天下,li_ao_yumiao_tianxia,牛津黑人用叉子吃人肉,043#P16,043.2009-03-09：传统性观念.txt,31-31,362,讲到一个英国的探险家到了非洲，看到一个土人，一个小黑人。两人聊天，这个小黑人讲了满口的牛津腔的英文，一口好英文。英国探险家好奇怪啊，说你怎么讲的这么好的英文？那个土人说，我是英国牛津大学毕业的。虽然还是小黑人的那种原始的装束。英国探险家太奇怪了，原来你是那么受了，英国的文明洗礼的一个非洲人。原来你是牛津大学的博士。他说我是，我现在回到了我的本土，提倡本土文化。他说小黑人你们是吃人肉的，抓了人要烧起来吃人肉的。你们现在还吃人肉吗？那个小黑人说我们还吃人肉，可是用的是这个东西在吃，用叉子来吃了，为什么？受了文明的洗礼，我们吃饭讲究礼仪。Table Manners，就是桌子上面用餐的礼仪。所以我们会戴着围巾，戴着餐巾，带着刀叉，吃的是什么？吃的是人肉。这个笑话就正好来描写了，刚才我所说的这些东西，是用西餐的叉子来吃人肉。
LAYM022,李敖语妙天下,li_ao_yumiao_tianxia,王三姑娘饿死殉夫,043#P17,043.2009-03-09：传统性观念.txt,33-33,254,中国的一部小说《儒林外史》。它有一个王三姑娘，王三姑娘跟男的订了婚了。订了婚，男的就死掉了，死掉了，王三姑娘就把自己饿死了，殉夫啊，认为那就是我丈夫，虽然没见过面，可是他死了我就不要活了，我就饿死了，饿死了之后，王三姑娘的妈妈哭的死去活来，她爸爸哈哈大笑。还赞美，说死得好，死得好，死得好。为什么？贞节烈妇啊。我这个女儿跟人家订了婚，连望门寡都不守，自杀了，饿死自己了，死得太好了，所以死得好死得好。大家知道，讲礼教杀人，观念杀人。《儒林外史》里面讲到王三姑娘之死，就是一个典型的，很戏谑性的，讽刺性的历史。
LAYM023,李敖语妙天下,li_ao_yumiao_tianxia,杰克逊身上的子弹归杰克逊,047#P2,047.2009-03-13：决斗的由来.txt,3-3,336,多少年以后啊，杰克逊当了总统，这个本敦当了密苏里州的参议员，冤家又碰到一起。可是本敦那个时候就非常支持杰克逊的金融政策，他是相信金本位的，所以外号叫做老金条。而杰克逊总统不相信纸币的，不相信美国银行。证明这两个保守分子，今天证明是先知。美国如果遵守他们这些前辈，这样子尊重金本位，这样子不相信银行，美国今天就不会垮到这个样子了。所以很有趣，他当年是伤害杰克逊的人，后来变成了参议员，变成了支持杰克逊财政政策的一个有力的帮手。20年以后开刀，杰克逊这个子弹拿出来了，他们说这个子弹又还给他，因为当年是你们开枪打到杰克逊身上去的。他拒收，他说这个子弹在杰克逊身上，已经20年了，属于他的一部分，所以这个属于杰克逊的财产。有这么一个有趣的，敌友之间转变的一个佳话，就是这个故事。
LAYM024,李敖语妙天下,li_ao_yumiao_tianxia,俾斯麦不敢吃香肠决斗,047#P5;047#P6,047.2009-03-13：决斗的由来.txt,9-9;11-11,911,"又来了，德国的，这个决斗最多的国家。铁血宰相俾斯麦，他在德国非常强势，可是也有人反对他。反对他的人在国会里面也很强势，这个人呢，叫做菲尔绍。注意啊，这个英文叫做Virchow。可是这个发音要念成菲尔绍。这什么人啊？现在我们在医学的问题，一谈到病理学，就有他的名字出现了。他是人类在病理学上面，研究最有成就的一个医生，也是这方面的科学家，他也是个考古学家，多才多艺，这么一个人。这是菲尔绍在讲堂里面讲课的时候。菲尔绍在国会里面碰到了俾斯麦，俾斯麦很魁梧，武功又好，枪法也好，发脾气跟菲尔绍说，我要跟你决斗。一般决斗就把手套拿起来，丢在你眼前，或者打你的脸蛋，表示挑战，我要跟你决斗。可是武器我很宽大，让你来选，你可以选武器。意思就是说，用刀，我会用刀，用枪，我会用枪，用剑，我也会用剑。我会打架，所以让你选武器。这个菲尔绍，这位教授，好，见了面以后呢，他拿出了武器来，这个武器今天我带来了。这就是菲尔绍的武器，这叫德国香肠。他拿出来两个德国香肠，就跟铁血宰相俾斯麦说，这就是我的武器，你选一个，我先告诉你，这两个什么情况，一个香肠里面注射了霍乱的细菌，注射了。另外一个香肠里面，没有注射霍乱的细菌，里面全是霍乱细菌，全部都是霍乱细菌。一个是注射了霍乱细菌，一个是全部霍乱细菌。你选一个，然后我们两个人一人吃一条。这是我的武器，这意思都是说，谁吃谁都死嘛。不管是注射的霍乱细菌，一部分霍乱细菌了，还是全部都是霍乱基金，谁吃谁死。意思就是说，你不是要玩命吗？我跟你一起玩命，一起死。俾斯麦笑起来了，宣布他要撤回这个决斗的邀请。意思就是说，我不敢跟你玩，因为你是玩命的，我跟你决斗，一点机会都没有。

为什么我拿这个故事，还拿出道具来给大家看？你深深地受到影响，你一生不会忘掉李敖手里拿着两根德国腊肠的镜头，告诉你这个故事。这个故事代表什么？代表我们用智慧来打败敌人，你不是让我选武器吗？这就是我的武器，一个人一根香肠，你敢吃吗？我不怕死，我愿意跟你去死。你敢不敢玩，俾斯麦不敢玩，好，那就成功了。这就是一个好有趣的故事，讲到决斗的故事。他愿意决斗，但用我的武器。武器呢，就是香肠。然后呢，香肠等于是一起喝毒药，这就是整个的过程。"
LAYM025,李敖语妙天下,li_ao_yumiao_tianxia,刘邦斗智不斗力,047#P6,047.2009-03-13：决斗的由来.txt,11-11,171,为什么这么笨呢？大家看看项羽跟刘邦在抢天下的时候，有一次项羽就公开跟刘邦说，天下汹汹，就是全世界这么乱，世界这么乱，天下这么乱，因为你跟我都要当皇帝，干脆我们两个单挑，你死我活，赢的人当皇帝。刘邦说，我没那么笨，为什么？我打架打不过你。怎么样呢？他说我，我要跟你，我们要斗智而不斗力，我是要斗智的，不是斗力的，就是你是斗力的，我不跟你这样玩。
LAYM026,李敖语妙天下,li_ao_yumiao_tianxia,韩信忍胯下之辱,047#P6;047#P7;047#P8,047.2009-03-13：决斗的由来.txt,11-11;13-13;15-15,777,"还有呢，就是韩信。那个时候韩信，穿着武士的衣服，在街上走，碰到另外一个流氓，就跟他说，你这么神气吗？好，我跟你决斗，你要不决斗，你从我两个腿张开腿底下爬过去，胯下爬过去，不然就跟我玩。

大家都看笑话，这个韩信呐，就这样爬过去了，他不跟他决斗，他从它的两个腿张开爬过去了。多少年以后，韩信自己当了总司令，当了大将军，把这个小流氓找到，还给他一个小军官做，为什么呢？他说当时我跟你拼命，我可以把你宰掉，可是，因为你是小咖，你太小了，不值得我去宰你，而破坏了我将来的伟大计划，所以我会忍住这口气，从你两个腿中间爬过去。刘邦的故事，我宁斗智而不斗力。韩信的故事，我宁受胯下之辱，我也不跟你决斗。代表了他们在智慧方面的聪明，可是从形式上面看起来，刘邦跟韩信都是孬种，为什么？因为你们不敢参加一对一的单挑。他们为什么不参加一对一的单挑？因为他们觉得这种匹夫之勇，太笨了，我们人要聪明，不要做这种笨的事情。

我把《史记》关于韩信，最后把那个小流氓找来，跟小流氓那段话讲给大家听，大家看原文，韩信后来，召，叫来，辱己，当年羞辱自己的这少年，这个小流氓，小混混，什么小混混呢？令出胯下者。小混混要韩信，从小混混的两个大腿中间爬过去的这个小混混，以为楚中尉，在这个韩信的，楚国做军头的时候，给他小混混还做个小军官，做中尉。然后呢，他告诉诸将，告诉这些个大将军们说，向这些人说，这个小混混是勇敢的人，此壮士也，方辱我时，当年跟我决斗的时候，我宁不能杀之邪？难道我不能把他宰掉吗？我的武功比他好。他跟我比剑呐，我会把他宰掉。杀之无名，杀他没什么意思，他是个小咖。故忍而就于此，所以我才忍下来，从这个小王八蛋两个腿中间，我爬过去，这样大家笑我，说我是孬种。可是当时我肯做孬种，不跟他硬拼，所以后来我能够变成了总司令，变成了大将军，谁说我是孬种啊？我有大勇的人。就这么一个故事。"
LAYM027,李敖语妙天下,li_ao_yumiao_tianxia,袁枚母亲临终擦泪,050#P8,050.2009-03-18：卖国为爱国.txt,15-15,268,我讲一个动人的小故事，你们都看过一篇旧文章，叫做《祭妹文》，妹妹死了，祭文是祭他妹妹的，是清朝的一个著名的文学家，叫做袁枚袁子才。袁枚的妈妈90多岁，有一天要死了，快咽气的时候、快死的时候，袁枚忍不住了就大哭，这个要死的老太太真洒脱，她说你这个傻孩子，天下有不死的人吗？我现在活了90多岁，还不够吗？你为什么还难过呢？然后这老太太就用毛巾给她儿子，给这袁枚擦眼泪，妈妈给儿子擦眼泪，一边擦眼泪，一边就死掉了。这个故事好动人，一边给儿子擦眼泪，一边老太太就走掉了，很动人的故事。老太太走的很从容、很潇洒。理由是说，天下还有还有不死的人吗？
LAYM028,李敖语妙天下,li_ao_yumiao_tianxia,保险公司四十五楼就赔钱,051#P12,051.2009-03-19：我讨厌知识分子.txt,23-23,170,我剪下一本书来，他说两个人吹牛，他一个人卖保单给他，他说我们保险公司赔偿你快得不得了。举个例子，一个人保了寿险，可是他要自杀的时候，他从70楼跳下来，人掉下来到了45楼，我们保险公司就伸出来，赔他钱了，就是你要死了，我们把赔偿金给你，你还没死以前，我就赔钱给你，因为你必定会死，从70楼跳下来还不死吗？证明了我们保险公司的效率，信用多么好。
LAYM029,李敖语妙天下,li_ao_yumiao_tianxia,三个小孩比爸爸谁快,051#P12,051.2009-03-19：我讨厌知识分子.txt,23-23,145,我就想到这个故事，小孩子比赛什么是快，第二个小孩说我爸爸会射箭，动作也非常快，一头鹿，拿箭射过去，箭还没有到鹿身上，我爸爸已经跑到这个鹿身边了，意思说我爸爸动作比箭还快。第三个小孩子说，你们两个爸爸都没有我爸爸快。我爸爸是说办公厅下午五点钟下班，他三点钟就回家了，所以我爸爸比你们爸爸全快。
LAYM030,李敖语妙天下,li_ao_yumiao_tianxia,林肯要买格兰特喝的酒,052#P3,052.2009-03-20：为宋楚瑜抱不平.txt,5-5,357,格兰特是什么人？我讲给大家听，格兰特是个美国西点军校的烂学生，书念得很烂，去当兵也没当好，就退伍了。跑去卖什么？卖猪皮。后来南北战争打起来了，美国内战打起来了，他跑回来，这个家伙很会打仗，就忽然篡起来了。总统是林肯，打仗几次打不好，结果让他试试看，这家伙格兰特会打仗。可是他有个毛病，喜欢喝酒。在前线总司令一边打仗，一边喝酒，小报告打过来了，打给国会的参议员。国会议员就跟美国总统说，你这个总司令很会打仗，可是他拼命喝酒成什么话！大家看林肯总统什么反映，林肯总统说，请你们告诉我，他喝的牌子是哪一种牌子的酒？我要知道他喝的牌子，为什么？我要买好多去送给他喝。就是林肯总统通情达理，人家在第一线作战，喝酒算得了什么缺点呢？你们还挑剔他，老子买酒给他喝，你告诉我是哪一种牌子，我买给他喝，林肯总统的了不起就是通情达理。
LAYM031,李敖语妙天下,li_ao_yumiao_tianxia,新加坡蜜蜂也会好吃懒做,052#P14,052.2009-03-20：为宋楚瑜抱不平.txt,27-27,483,我讲个笑话给大家听，这是李光耀，这是李光耀的夫人，当年他们重新回到牛津参加他们儿子李显龙的毕业典礼。宋楚瑜跟他太太陈万水，陈万水跟宋楚瑜访问新加坡的时候，陈万水就见到了李光耀夫人，就跟李光耀夫人说，你到台湾来有没有买你喜欢的东西呢？李光耀太太说，我到你们台湾来买蜂蜜。宋楚瑜太太陈万水说，蜂蜜有什么好买的？李光耀夫人说，蜂蜜我们新加坡有一段时间不好买。为什么呢？因为我们的蜜蜂在新加坡的工作效率不一样。这个故事写下来了，李夫人说：新加坡四季如春，蜜蜂不必过冬，因此不必工作，也就没有蜂蜜。所以蜜蜂采的蜜不够，所以他们到台湾来买蜂蜜。后来宋楚瑜他就问怎么回事？李光耀夫人说：后来从地中海引进了工蜂，第一年勤奋采蜜，但是环境在变，连蜜蜂都变得好快。干什么？好吃懒做。第二年马上学坏了，蜜蜂学坏了，又变懒了，所以只好来台湾买蜂蜜。多么有趣！天气太热，这个蜜蜂都会好吃懒做，改变它的习性，它不再增加蜂蜜的生产。这个故事太有趣了！大家知道没有？就是很多事情不是我们所想象中的那种样子，以为新加坡的蜜蜂有问题，从外国空运蜜蜂回来，第二年它又变懒了。为什么呢？因为环境使它改变了。
LAYM032,李敖语妙天下,li_ao_yumiao_tianxia,商山四皓替太子撑腰,056#P5;056#P6;056#P7,056.2009-03-26：力挺郭冠英(上).txt,9-9;11-11;13-13,1422,"大家看最早一个故事。大家知道在汉高祖刘邦当了皇帝以后，老了要选继承人，他就要选他的大儿子，可是他喜欢他小老婆戚夫人，小老婆整天跟他闹，说你这个接班人不要选太子，要选你的小儿子，选这个姨太太生的儿子，刘邦就经不得小老婆戚夫人的这种枕头旁边的宣传，就动心了。汉朝的文武官觉得不应该，说太子不选就选了姨太人的小儿子，反对，包括他第一号的谋臣张良都反对。刘邦不听，不但不听，有一天，大家看《史记》的记载：留侯谏，不听，刘邦不听。张良怎么样？就假装生病了，不上班了。后来刘邦有一次吃饭，他这个太子在旁边伺候他，有四个人从太子，太子背后跟着走来四个人。哪四个人？这四个人都是80开外的老头子，年皆80有余，须眉皓白，头发、胡子、眉毛都白了。衣冠甚伟，看起来很神气的、很庄严的。上怪之，刘邦皇帝感到很奇怪，就问说，彼何为者？这四个老头子是干什么的呢？四人前对，四个人走上前去向皇帝对话。所以大家注意，这个文言文非常简练。各言名信，说他自己东园公。注意这个字，这个字不念角，念甪（鹿），甪李先生，绮里季，夏黄公，四个老头子。上乃大惊，刘邦听了以后吓了一大跳。说：吾求公数岁，我希望巴结你们，希望你们这四个有名望的老人家来看我好几年了。公辟逃我，你们躲着我，不跟我见面。今公何自从吾儿游乎？今天你们四个人为什么跟着我儿子在一起，走到我儿子后面呢？四人皆曰，陛下轻士善骂，你这个皇上看不起知识分子。什么叫善骂？我告诉大家，刘邦怎么样看不起知识分子，知识分子来了以后戴个帽子，一把就把你帽子抓下来了，然后放在LP前面小便。当你面前，皇帝是这样野蛮的，小便尿在你的帽子里面，然后丢给你。干什么？表示我看不起你。所以陛下轻士善骂，很会骂人，看不起别人，这有点像本节目的主持人李敖，看不起别人，也喜欢骂人。臣等义不受辱，我们不按照人家的道理，我们不愿意受你侮辱！故恐而亡匿，所以害怕就藏起来了。窃闻太子为人仁孝，可是我们通听说你的儿子太子为人仁孝。恭敬爱士，对人有礼貌。天下莫不延颈欲为太子死者，都伸出脖子来要为太子卖命。故臣等来耳，所以我们跑来了。

看到没有？这个故事就是张良干的事情。刘邦打天下的太太吕后，拜托张良想办法，如何使皇上刘邦能够用自己的儿子太子长子，就好像王文洋一样，王永庆的儿子，要用长子来做接班人。张良就想了一个办法，就找来商山四皓，四个白头发、白胡子的老公公来站在太子后面，跟太子一起走过来。刘邦看了以后，才发表了刚才的感想，我找你们，你们不来，为什么今天跟我儿子？四个老头才说，因为你儿子礼贤下士，不像你这样的喜欢骂人，所以我们跟着他走。刘邦看了以后，心都凉了，叹气。回来以后，下班以后，下朝以后跟姨太太戚夫人说，没有希望了。

刘邦下朝以后跟小老婆戚夫人说，没有希望了，我们家老大已经得到天下的厚望，那四个老头子都拥护他了，什么人接班已经确定了。告诉戚夫人，我们没办法，我虽然是皇上，也做不了主了。所以张良用了计策找来商山四皓，四个老头子来给太子撑腰，巩固了汉朝的王文洋接班的地位，就是这样子。这就是有名的一个故事，后来刘邦就死了，太子接班就是汉惠帝，接班以后，吕后就是刘邦的吕秀莲，就是刘邦的皇后吕后看到丈夫死了，就把小老婆戚夫人左手砍断、右手砍断、左脚砍断、右脚砍断，把她丢在养猪的坑里面，叫她儿子惠帝去看。吓死了！我妈妈怎么这么残忍，对我们家的阿姨怎么这样残忍！下的惠帝都不敢临朝，都不敢做皇帝了。当时有这么一个整个的故事，我讲给大家听。"
LAYM033,李敖语妙天下,li_ao_yumiao_tianxia,吉姆爵爷两次逃与不逃,057#P3,057.2009-03-27：力挺郭冠英(下).txt,5-5,1165,英国有一个文学家叫做康拉德，大家注意这个人是个波兰人，他21岁作为一个水手，到英国上岸的时候，他不会英文、也不会讲英文、也不会写英文。可是你想不到，他后来就变成一个有名的英国文学家，连英国人都佩服，他的英文写的好得不得了。这就是康拉德，他没有得到诺贝尔奖，没有公道，他是绝对应该得到诺贝尔奖的。他写过一部书叫做《吉姆爵爷》，这是电影里面的吉姆爵爷，吉姆爵爷什么意思？吉姆爵爷就是这个人他是海军，有一次就用一艘船运了一大批香客到海上去，走的时候忽然来了大的风暴台风，船长吉姆他就觉得没有希望了，他就弃船，自己坐着小船逃生了。阴错阳差，等他跑回英国去的时候，船长开小差的，船长以为船已经沉了，自己回去了。不久被他放弃了的船也飘到了英国，不但没有沉，还飘回到自己的祖国。这下子丢人可就大了，船长在船有危难的时候，你两个结果，第一个是最后一个下船，别人全都逃掉以后，你才能下船。第二个你与船一起淹死，共存亡。这一般的规格是这样子，怎么可以你自己船长先跑掉了，丢船于不顾？结果那个船没有沉，别人也都活了，你这个丢人丢大了嘛！所以在航运界里面大家都骂他，你不要脸、你无耻、你孬种，他就很没有面子，他就逃到东方去了。在东方一个酋长的部落里面隐姓埋名、做好人、做好事，帮着这些土人来经营土人的家园。土人心里有数，你这个白种人怎么会跑到东方来，在我们这土人的部落里面，隐姓埋名帮我们做事呢？一定有一些难言之隐，你说不出来的事情。可是大家也不便追问，也追问不出来。有一天来了海盗，海盗把酋长的儿子俘虏了，酋长带着人马又把海盗包围了，海盗也逃不掉，可是酋长的儿子又在海盗手里，命在旦夕。这时候这个船长出现了，他也是西方人，他跟海盗谈判，说我们包围你们，你们是死路一条，把你们杀死，你们也会把我们酋长的儿子杀死。这样好了，我们大家和解，我们开一条路，让你们逃生、让你们走，走了以后大家拜拜，相安无事，海盗同意了。这个就是电影里面的船长隐姓埋名，在土人部落里的船长跟海盗的谈判，结果海盗同意了，海盗临走的时候要放掉酋长的儿子，他们把酋长的儿子放了以后，开了一枪，临走的时候把酋长的儿子打死了，当然他们也逃掉了。整个的土人对他不谅解，为什么呢？你谈判没有成功，最后海盗逃掉了，还把酋长的儿子打死了。这时候死掉儿子的酋长夜里跟他谈话，说我给你机会，虽然我的族人对你不谅解，我们希望你走，我们也不杀你，你走好了，给你一条生路，结果怎么样？结果他自杀了，船长自杀了。整个的康拉德这个小说《吉姆爵爷》什么故事呢？就告诉说这个船长经历人生两个阶段，第一个阶段，他不该逃，他逃掉了，他把船弃掉，自己跑掉了。第二次他可以逃，他不肯逃，他死掉了。第二次死得非常的英雄，为什么第一次那么窝囊呢？人生有变化的。有的时候第二次做的事情是比你第一次做的更完整，更补偿了第一次的遗憾。
LAYM034,李敖语妙天下,li_ao_yumiao_tianxia,两个女人躲过敌人却遇自己人,062#P2,062.2009-04-03：伤害并不全来自敌人.txt,3-3,327,在1961年演过一部电影叫做Two Women《两个女人》，事实上是她和她的女儿，怎么样演呢？就是说在乱世里面，她们为了躲避外国的这些军人去强暴她们，她带着她女儿就闪躲，最后脱离了虎口，碰到了本国的自己人，本国的军人把她们母女强暴，整个的故事是这么一个故事。就是在一个乱世里面，你躲过了老虎，可是你躲不过狼；你躲过了敌人，可是你躲不过自己人。自己人也不是完全没有问题的，我们觉得敌人在伤害我们，事实上非敌人的人，他们也会伤害我们。当然程度可能会轻一点。这就是过去苏联列宁所讲的那句话：一个不可靠的朋友就是敌人。这句话说的口气比较武断，可是有的时候往往就是这样子，一个不可靠的朋友就是敌人。当然苏非亚罗兰演的是深受其害，就是碰到自己人的时候，并非碰到救星。
LAYM035,李敖语妙天下,li_ao_yumiao_tianxia,凯撒看见布鲁塔斯,065#P11,065.2009-04-08：给大家看看什么叫学贯中西.txt,21-21,323,"当凯撒拿着小匕首抵抗这些刺客的时候，忽然发现刺客之中有他的亲信布鲁塔斯，也参加来行刺他的时候，凯撒伤心欲绝，就不肯抵抗了。讲了一句话，这句话前面是拉丁文，我们看这段拉丁文，拉丁文我不行，念也可能念错，大概是这个意思，大家看凯撒说Et tu, Brute? Then fall, Caesar!布鲁塔斯？那么，躺下来吧，凯撒。这句话跟自己说的，剧本里面发言人是凯撒，自己叫自己的名字。凯撒写《高卢战记》这部书在拉丁文著作里面经典之作，他称他自己都称Caesar，用第三人称。就好像我写李敖，我李敖写一本现代史一样，碰到我李敖不写我，而写李敖一样。凯撒说，那么就躺下来吧。大家看梁实秋的翻译，梁实秋说：你也参加，布鲁塔斯？那么倒下去吧，西撒！就死了。"
LAYM036,李敖语妙天下,li_ao_yumiao_tianxia,欧阳修从大姨夫变小姨夫,067#P3,067.2009-04-10：国民党也学蹈绘.txt,5-5,305,大家看宋朝的欧阳修，他有一个很有趣的故事，就是在一本书里面记载欧阳修，王懿恪（ke，有的人念恪que）拱辰与欧阳公同年的进士，然后他们又同时是连襟，他们同是薛简肃公老先生的女婿。记录里面是这样说，薛简肃家有三个小姐，大小姐、二小姐、小小姐。欧阳修先跟大小姐结婚，这个王拱辰跟二小姐结婚，所以他们是连襟，都是女婿。可是后来欧阳修他老婆死掉了，薛家的大小姐死掉了。欧阳修很有趣，又讨了他们家的老三，就看中他们家的这女孩子了，非你们家的女孩子我不讨，姐姐死了又讨了妹妹来做填房。所以他本来是大女婿，现在变成个小女婿。中间的王拱辰忽然奇怪，本来叫他姐夫的，现在要叫他妹夫，为什么呢？大女婿变成了小女婿，有这么一个典故。
LAYM037,李敖语妙天下,li_ao_yumiao_tianxia,明武宗大圈圈小圈圈,072#P6,072.2009-04-17：我家凶悍的老太(二).txt,11-11,328,我们看戏剧里面有一部戏叫做《游龙戏凤》，讲明武宗调戏李凤姐的故事，明武宗做皇帝化装成一个Playboy，跑到梅龙镇酒店里面喝酒，跟卖酒的李凤姐打情骂俏。李凤姐不晓得这个花花公子哪来的，就问他说，你是哪来的？他说我是从北京来的，事实上他是皇帝，化妆过来冒充的，冒充一个有钱人家小开，他说我从北京来的。李凤姐问他说，你住哪里？他说，我住在北京城里面的大圈圈里面的小圈圈，小圈圈里面的黄圈圈。他没有说谎，大圈圈是北京的外城，小圈圈就是内城，黄圈圈是皇城。他是皇帝，他住在里面没有错。可是李凤姐听不懂，觉得什么话，什么叫大圈圈里面小圈圈，小圈圈里面的黄圈圈。如果现在说法，就是外环然后越来越近，我这五环以内的三环，三环以内的二环。明武宗调戏李凤姐，说他这个圈圈论。
LAYM038,李敖语妙天下,li_ao_yumiao_tianxia,袁了凡算茶壶命丧棍下,076#P10,076.2009-04-23：宿命、正命、造命与非命.txt,19-19,373,袁了凡从此做了大官，还有了儿子，从此中国的命理学家、算命先生都拜袁了凡，认为他了不起。袁了凡变成神话性人物，他后来开展这个命理的理论，什么都有命，不但我们人有命，这个机器、物件都有命。他有一次算一个他家里的小茶壶，这个茶壶命被他算出来，就是十天以后中午12点，这个茶壶会被一个木棍打碎。他太奇怪了，怎么十天以后，这个茶壶命丧棍棒之下？他就不信，他说这么快就会应验吗？好，我亲自盯着你看。到了第十天，他就眼睁睁的盯着这个茶壶看，到了中午吃饭了，大家请老爷吃饭，他说等一下吃，他看着这个壶；又请他吃饭，他又在看壶不肯吃饭；又请他吃饭，他说再等一下，结果他妈妈生气了，你这小子，我叫你吃饭，你不来吃饭，他妈妈就拄着拐杖进来了，看他在看个壶，一棍子打下来，就打在壶上面，壶就命丧这个棍棒之下。这是有名的一个中国讲命的荒唐故事，就是人有命，一个茶壶都有命。
LAYM039,李敖语妙天下,li_ao_yumiao_tianxia,董其昌家里养假董其昌,078#P6,078.2009-04-27：台湾想加入联合国是个神话.txt,11-11,400,刚才我谈到讲过行万里路，读万卷书的董其昌。他很会画画，可是也很会画假画，为什么呢？因为要画的话太多了，张三求他，李四求他，有一次一个大商人付他好多钱，到他家里去，请他画了画。后来在一个集会里面，类似酒会的，这个大商人参加了，看到很多人包围一个人，大商人就过去看，一看大家说董其昌，大家向他问好，跟他讲话。这个商人奇怪，上次我到你董其昌家里去，当面看你画了一幅画，那个董其昌大画家，怎么跟今天站在我眼前参加酒会的董其昌不是一个人呢？怎么长的也不一样，根本不是一个人。大为好奇，大为惊讶！立刻过去就跟他讲，上次我到你府上去请你花花，怎么那个人跟你不是一个人？董其昌只有一个。结果这个董其昌说，不要乱讲话，明天到我家来。原来他家里养了一个假董其昌，专门给他画画的，这个今天参加酒会的是真的董其昌，他就叫这个商人不要啰嗦，明天到我家来。商人第二天到他家来，真的董其昌出现了，当面给他再画一幅画，真的画画给他。
LAYM040,李敖语妙天下,li_ao_yumiao_tianxia,毕加索也画假毕加索,078#P6,078.2009-04-27：台湾想加入联合国是个神话.txt,11-11,420,毕加索也干这个事情，这个故事大概是说有一个人买了一幅毕加索的画，他要证实这幅画是不是毕加索画的，他就抱着这幅画到了毕加索家里。毕加索一看说这幅画是假的，当面否决，说是假的。这时候毕加索一个朋友在旁边看到了，很不服气说，我看你亲笔画的。怎么是假的呢？怪事出现了。这个人买了一幅毕加索的画，为了证明它是真的，拿着这幅画到毕加索家里求证，是不是你画的？毕加索否认。他否认以后，当时毕加索身边一个好朋友就说，老毕，你画这幅画的时候，我在你旁边亲眼看到你画的，你怎么可以说你自己的画是假的呢？我们看这句话毕加索说I sometimes do fake Picasso myself.他说我有时候也造我毕加索自己的假画，有趣吧！他们这些大艺术家之有趣、之胡作非为，到了这个程度。因为他的生意太好了，还有一次人家问他，为什么你毕加索家里不挂你自己的画？毕加索说我挂不起。什么意思？我的画太值钱了，都卖掉了，画太贵了，我挂不起。所以他们自己来造自己的假画。
LAYM041,李敖语妙天下,li_ao_yumiao_tianxia,精神病人怕鸡不知道,085#P4,085.2009-05-06：人世之理需要大头脑.txt,7-7,381,有以个笑话是说，有一个人有精神病，他老怀疑自己是米，吃饭的一粒一粒的米，他最怕的一个东西就是鸡。因为鸡要吃这个米，所以他怕被鸡吃掉，因为他把自己当成米。所以怕鸡，一看到鸡就吓死了。后来他就到了一个精神医院里面去。治精神病的医生、精神科医师，费了好大的力量劝他，好言相劝、晓以大义、澄清事实，证明了你是人不是米，你知不知道？后来他终于知道了，病好了就出来了。有一天日正当中，他满头大汗。又冲进了这个祝福病医院里面去，又找到了这个医生。医生一看他，慌慌张张来了，就知道他又犯病了。所以医生一开口就不要听他陈述病情，就跟他说，我早就跟你说过，你是人不是米、你是人不是米，对不对？他一边听一边点头，这个病人说，我知道我是人不是米，可是鸡不知道。有趣吧？鸡不知道！鸡还是要吃我。我知道了，鸡不知道。这表示说人间的一个道理啊，原因是在自己，可是你以为在外面。你以为在鸡身上。
LAYM042,李敖语妙天下,li_ao_yumiao_tianxia,丘吉尔愿喝毒咖啡,085#P11,085.2009-05-06：人世之理需要大头脑.txt,21-21,230,有一次，有一次跟英国的首相丘吉尔干上了，她就骂这个丘吉尔，她很气愤地骂丘吉尔。她说什么呢，她说啊，如果我是你老婆（If I were married to you），怎么样呢？我就要毒死你，在你的咖啡里面下毒药，把你毒死，因为你太可恶了。如果我是你老婆，我就要用毒，我就要在咖啡里面放毒药。丘吉尔，英国首相丘吉尔现场反应，侯宝林所说的现挂，现场反应怎么说呢？他说，如果你是我老婆，我就喝下它。讨到你这种老婆，我还混什么东西啊？人生无味嘛。我宁可死啊，我不要活。
LAYM043,李敖语妙天下,li_ao_yumiao_tianxia,丘吉尔陪大使还叉子,085#P11,085.2009-05-06：人世之理需要大头脑.txt,21-21,353,还有一个传说，是在英国的国宴里面，一个外国大使，偷了一个叉子。放在口袋里，被旁边的人看到了。这是很严重的事情，为什么呢？因为英国国宴的时候啊，用的这人餐具是一套的、成套的，你偷走一个，这个祖传的餐具都不完整啊，怎么得了？就偷偷地报告了首相丘吉尔。可偷它的人是外国的大使，你怎么样能够揭发呢？怎么样能够搜他身体呢？没办法。丘吉尔立刻，他也拿个叉子放在口袋里面。走到了这个大使身边、闲话家常。然后讲了一句话，丘吉尔跟大使说，刚才我偷了一个叉子，好像你也偷了一个叉子，我们现在一起把叉子还回去好不好？这个大使跟他一起把叉子还回去了，在不经意之间，把问题解决了，又不伤和气，又不伤对方面子。我先放个叉子，假装我偷的。然后我再点破你也偷了一个。我们一起自首还给他，这都是现挂。侯宝林说的现挂，就是机智，机智的不得了。
